timestamp,q_w,q_x,q_y,q_z
1753485323018444,0.95653754,-0.23776697,0.04739235,0.16203938
1753485323028491,0.95653707,-0.23777018,0.04739104,0.16203783
1753485323038362,0.9565375,-0.23776746,0.047394834,0.16203864
1753485323048340,0.95653737,-0.23776662,0.047398556,0.16203927
1753485323058309,0.9565388,-0.23776306,0.047405474,0.1620345
1753485323068259,0.956539,-0.23776321,0.047407437,0.16203272
1753485323078250,0.95654,-0.23776005,0.04740745,0.16203132
1753485323088185,0.9565407,-0.23775883,0.04740886,0.16202797
1753485323096916,0.9565408,-0.23776287,0.047406487,0.16202196
1753485323108149,0.95654094,-0.23777068,0.047403164,0.1620113
1753485323116933,0.9565397,-0.23777623,0.04740393,0.16201
1753485323128092,0.956541,-0.23776977,0.047406644,0.16201068
1753485323138151,0.956541,-0.23776624,0.047415584,0.16201307
1753485323148028,0.9565419,-0.23776017,0.04742251,0.16201518
1753485323158012,0.9565412,-0.23776259,0.047427963,0.16201395
1753485323163024,0.956542,-0.23776197,0.04743102,0.16200921
1753485323177943,0.9565435,-0.23776849,0.047429238,0.1619911
1753485323187914,0.9565433,-0.23777375,0.047424182,0.1619865
1753485323201596,0.95654476,-0.23777021,0.047422312,0.16198303
1753485323207849,0.9565478,-0.23776226,0.04742444,0.16197695
1753485323217867,0.95654833,-0.23775536,0.047435585,0.16198023
1753485323227746,0.9565473,-0.2377533,0.047444496,0.16198678
1753485323237716,0.95654666,-0.23775639,0.04745256,0.16198385
1753485323247730,0.9565469,-0.23776054,0.047450583,0.1619768
1753485323257647,0.9565485,-0.23776135,0.04744838,0.16196664
1753485323266365,0.9565487,-0.23776431,0.047446728,0.16196199
1753485323277651,0.9565491,-0.2377713,0.047436688,0.16195178
1753485323286299,0.9565493,-0.23777273,0.047435306,0.16194947
1753485323297520,0.9565479,-0.23777448,0.04743969,0.16195339
1753485323307538,0.9565476,-0.23777202,0.047446083,0.16195694
1753485323317455,0.95654905,-0.23776822,0.0474478,0.16195372
1753485323327474,0.95654976,-0.23776707,0.04744344,0.16195177
1753485323337450,0.956551,-0.23776929,0.04744395,0.16194151
1753485323347413,0.9565516,-0.23777322,0.04743422,0.16193481
1753485323357361,0.9565514,-0.23777892,0.047432918,0.16192803
1753485323367337,0.9565526,-0.23777696,0.047433008,0.16192378
1753485323377298,0.9565531,-0.23777504,0.047432072,0.16192448
1753485323390996,0.9565536,-0.23777096,0.047439028,0.16192557
1753485323397252,0.95655346,-0.23776855,0.04744121,0.1619291
1753485323407327,0.9565546,-0.23776405,0.047443625,0.16192798
1753485323417273,0.95655286,-0.23777263,0.047443062,0.16192599
1753485323427134,0.95655376,-0.23777361,0.0474469,0.16191834
1753485323437115,0.9565558,-0.23777233,0.047445413,0.16190884
1753485323447097,0.9565568,-0.23777384,0.04744175,0.16190137
1753485323455790,0.9565574,-0.23777367,0.047440168,0.16189869
1753485323467006,0.9565602,-0.23776779,0.047435705,0.1618917
1753485323475768,0.95656097,-0.23776457,0.04743863,0.16189156
1753485323486942,0.95656264,-0.23775938,0.047447115,0.16188687
1753485323495660,0.95656437,-0.23775466,0.047448765,0.16188289
1753485323506892,0.9565653,-0.23775846,0.047449805,0.16187112
1753485323516864,0.95656514,-0.23776604,0.047450572,0.16186096
1753485323526889,0.9565643,-0.23777331,0.04744486,0.16185708
1753485323536804,0.9565655,-0.23777243,0.047439247,0.161853
1753485323546756,0.9565648,-0.23777431,0.047440715,0.16185406
1753485323560456,0.95656484,-0.23777212,0.04744302,0.16185577
1753485323566719,0.956567,-0.23776625,0.047448386,0.1618502
1753485323576779,0.9565673,-0.23776968,0.047451906,0.16184254
1753485323586630,0.95656735,-0.23777421,0.04744877,0.16183655
1753485323596691,0.95656806,-0.23777857,0.04744627,0.16182652
1753485323606566,0.95656854,-0.23778178,0.047440886,0.16182037
1753485323616544,0.9565686,-0.23778121,0.047440533,0.16182095
1753485323626530,0.95656824,-0.2377807,0.04744679,0.16182189
1753485323636488,0.95656866,-0.2377773,0.047451578,0.161823
1753485323645220,0.95656836,-0.23777662,0.04745711,0.1618243
1753485323656429,0.95656747,-0.23778197,0.047460005,0.16182151
1753485323665142,0.9565671,-0.23778494,0.047461826,0.16181795
1753485323676360,0.95656836,-0.23778568,0.047458872,0.16181052
1753485323686356,0.95656824,-0.23778936,0.04745636,0.16180663
1753485323696332,0.95656985,-0.23778464,0.04745871,0.1618029
1753485323706295,0.9565704,-0.23778199,0.04747001,0.16180032
1753485323716248,0.956571,-0.23778221,0.047476523,0.16179551
1753485323726208,0.9565729,-0.23778045,0.047475405,0.16178665
1753485323736150,0.9565734,-0.23778304,0.047469765,0.16178128
1753485323746138,0.95657426,-0.23778406,0.04746222,0.16177696
1753485323756082,0.95657325,-0.2377852,0.04746202,0.16178136
1753485323769830,0.9565727,-0.23778732,0.047471046,0.16177873
1753485323776038,0.9565713,-0.23778953,0.04747704,0.16178209
1753485323786080,0.95657074,-0.23778845,0.04748467,0.16178468
1753485323795954,0.9565713,-0.23778622,0.047484465,0.16178513
1753485323806048,0.95657235,-0.23778544,0.0474808,0.16178136
1753485323815912,0.9565729,-0.23778377,0.047482066,0.1617795
1753485323825871,0.95657367,-0.2377838,0.047482416,0.161775
1753485323834604,0.95657367,-0.23778644,0.047482256,0.16177171
1753485323845793,0.956572,-0.23780145,0.04748324,0.16175893
1753485323854532,0.95657164,-0.23780388,0.04748315,0.16175757
1753485323865731,0.95657206,-0.23779938,0.047489267,0.1617595
1753485323875721,0.9565723,-0.23779625,0.04748833,0.16176286
1753485323885677,0.9565713,-0.23780109,0.04749083,0.16176128
1753485323895658,0.95657015,-0.2378068,0.04749377,0.16175862
1753485323905610,0.956569,-0.23781465,0.047492698,0.16175407
1753485323919307,0.9565686,-0.23782022,0.047487576,0.16175008
1753485323925568,0.95656854,-0.23782249,0.047484085,0.16174759
1753485323939249,0.95657045,-0.23781721,0.04748388,0.16174453
1753485323945595,0.95657057,-0.2378153,0.047489487,0.16174524
1753485323955543,0.9565713,-0.23781034,0.04749447,0.16174689
1753485323965420,0.9565706,-0.23781158,0.047506068,0.1617454
1753485323975475,0.95657015,-0.23781417,0.04750838,0.16174392
1753485323985352,0.9565706,-0.23781635,0.047502004,0.16173908
1753485323995318,0.9565719,-0.23781817,0.04749155,0.1617323
1753485324005321,0.95657396,-0.23781689,0.047484998,0.16172382
1753485324015255,0.9565746,-0.23781295,0.047484614,0.16172545
1753485324024004,0.9565749,-0.2378103,0.04748383,0.16172849
1753485324035196,0.95657355,-0.23781112,0.047499955,0.16173011
1753485324043955,0.95657396,-0.23780985,0.04750274,0.16172868
1753485324055136,0.9565733,-0.2378145,0.047503155,0.16172606
1753485324065112,0.95657486,-0.23781519,0.04749634,0.16171807
1753485324075074,0.95657635,-0.2378156,0.047490172,0.16170993
1753485324085087,0.95657766,-0.23781663,0.04748571,0.161702
1753485324095017,0.95657784,-0.23781712,0.047481507,0.16170159
1753485324108713,0.95657825,-0.23781222,0.04748766,0.1617044
1753485324114988,0.95657617,-0.2378105,0.047492836,0.16171798
1753485324128705,0.95657724,-0.23780315,0.047501516,0.1617202
1753485324134891,0.95657736,-0.23780577,0.047507256,0.16171329
1753485324148589,0.9565781,-0.23780765,0.04749953,0.16170858
1753485324154846,0.9565777,-0.23781511,0.04749091,0.16170283
1753485324164843,0.9565775,-0.23782238,0.047489103,0.16169395
1753485324174781,0.9565787,-0.23781939,0.04749104,0.16169035
1753485324184746,0.9565777,-0.23781785,0.04749957,0.16169599
1753485324194762,0.956579,-0.23780966,0.047508087,0.16169792
1753485324204689,0.9565797,-0.23780568,0.047514684,0.16169752
1753485324214667,0.9565808,-0.23780525,0.047517687,0.16169094
1753485324224659,0.9565802,-0.23781064,0.04751834,0.16168596
1753485324234620,0.9565822,-0.2378097,0.047509618,0.16167863
1753485324244554,0.95658135,-0.23781407,0.047507398,0.16167793
1753485324254525,0.9565828,-0.23780924,0.04750613,0.161677
1753485324264476,0.9565835,-0.23780316,0.047511052,0.16168037
1753485324274465,0.9565835,-0.23780179,0.047511507,0.16168205
1753485324284422,0.9565839,-0.23780048,0.047514666,0.1616806
1753485324298134,0.9565838,-0.23780316,0.047515795,0.1616773
1753485324304370,0.9565847,-0.23780335,0.047516238,0.161671
1753485324318051,0.9565852,-0.23780723,0.04751362,0.16166294
1753485324324292,0.9565852,-0.23781073,0.047511864,0.1616587
1753485324334398,0.9565842,-0.2378149,0.04751713,0.1616563
1753485324344224,0.9565848,-0.23781516,0.047516104,0.16165325
1753485324354265,0.9565848,-0.23781781,0.047516298,0.16164954
1753485324364191,0.9565865,-0.23781309,0.04751869,0.16164549
1753485324374117,0.9565886,-0.23780635,0.047516678,0.16164316
1753485324384130,0.95659024,-0.23780315,0.047520895,0.16163716
1753485324394076,0.9565894,-0.23780562,0.047523312,0.16163783
1753485324404054,0.9565894,-0.2378063,0.047527652,0.16163598
1753485324414009,0.9565893,-0.23781022,0.04752692,0.1616308
1753485324423998,0.9565878,-0.23781596,0.04753091,0.16162954
1753485324433954,0.9565902,-0.23781386,0.0475285,0.16161983
1753485324443922,0.9565894,-0.23781753,0.047529463,0.1616184
1753485324453879,0.95658886,-0.23781927,0.047531668,0.1616183
1753485324463856,0.95658904,-0.23781998,0.047534503,0.16161542
1753485324473849,0.9565908,-0.23781584,0.04753999,0.16160993
1753485324483808,0.9565913,-0.23781933,0.047543876,0.16160034
1753485324493749,0.9565917,-0.23782043,0.047545448,0.16159615
1753485324507427,0.9565918,-0.23782079,0.047546413,0.16159455
1753485324513688,0.9565915,-0.2378195,0.047549546,0.16159724
1753485324518664,0.95659155,-0.23782022,0.04754996,0.16159582
1753485324533659,0.956591,-0.23782374,0.047552735,0.16159302
1753485324543637,0.95658964,-0.23782979,0.04755588,0.1615915
1753485324553561,0.9565892,-0.23783238,0.04756302,0.16158806
1753485324563530,0.95659,-0.23783354,0.04756074,0.16158232
1753485324573516,0.95659053,-0.23783287,0.047562275,0.1615798
1753485324583482,0.956592,-0.23782596,0.047561828,0.16158125
1753485324593459,0.9565927,-0.23782246,0.047567245,0.16158062
1753485324603391,0.9565924,-0.23782307,0.04757506,0.16157942
1753485324613420,0.9565941,-0.23781916,0.04757655,0.16157469
1753485324623329,0.9565951,-0.23781902,0.047577493,0.16156816
1753485324633309,0.9565962,-0.2378173,0.04757785,0.16156465
1753485324643290,0.9565971,-0.23781821,0.047579292,0.16155726
1753485324653302,0.9565985,-0.2378169,0.047581203,0.16155007
1753485324668163,0.9565975,-0.23781952,0.047585536,0.16155134
1753485324676900,0.9565967,-0.23782052,0.047584955,0.1615549
1753485324683160,0.9565952,-0.23782913,0.04758193,0.16155218
1753485324696860,0.9565946,-0.23783267,0.047580767,0.16155027
1753485324708054,0.95659554,-0.23783025,0.04757633,0.16154966
1753485324716781,0.95659584,-0.23783049,0.047575407,0.16154823
1753485324728007,0.9565972,-0.23782603,0.04758519,0.16154335
1753485324738013,0.95659864,-0.23782809,0.047585823,0.16153169
1753485324747945,0.9566003,-0.23782948,0.04758628,0.1615201
1753485324757927,0.9565999,-0.23783775,0.047587067,0.16151024
1753485324767874,0.95660096,-0.23783955,0.047582764,0.16150226
1753485324781617,0.9566008,-0.23783967,0.047579944,0.16150378
1753485324787816,0.9566006,-0.23783495,0.04758496,0.16151036
1753485324801485,0.9566001,-0.2378338,0.047597416,0.16151108
1753485324807739,0.9566003,-0.23783371,0.04760381,0.16150817
1753485324817793,0.9565999,-0.23783894,0.04761281,0.16150002
1753485324827662,0.95660174,-0.23784186,0.047610138,0.16148625
1753485324832662,0.95660186,-0.23784608,0.04760512,0.16148074
1753485324847630,0.956603,-0.23784819,0.047594905,0.16147366
1753485324857568,0.95660394,-0.23784119,0.04759319,0.16147894
1753485324867544,0.9566047,-0.23783275,0.04760383,0.16148369
1753485324877534,0.95660675,-0.23782173,0.04761418,0.16148497
1753485324887490,0.9566078,-0.23782086,0.047622018,0.16147731
1753485324897436,0.95660764,-0.23782562,0.04761908,0.16147192
1753485324906184,0.956608,-0.23782775,0.047614206,0.16146836
1753485324917371,0.95661116,-0.23782739,0.047598504,0.16145448
1753485324927357,0.9566119,-0.23782666,0.04759549,0.1614523
1753485324937315,0.95661247,-0.23782004,0.047602985,0.16145681
1753485324947286,0.9566125,-0.23781529,0.04761289,0.16146062
1753485324957244,0.95661134,-0.2378185,0.047622506,0.16145997
1753485324967231,0.9566121,-0.23781703,0.047624934,0.16145706
1753485324977180,0.9566124,-0.2378213,0.047619794,0.16144986
1753485324987254,0.9566149,-0.23781562,0.04761518,0.16144574
1753485324997118,0.956617,-0.237813,0.04761015,0.1614381
1753485325007125,0.95661694,-0.23781668,0.04761073,0.16143271
1753485325017088,0.95661587,-0.23781964,0.047617387,0.16143286
1753485325027034,0.95661503,-0.23782316,0.04762255,0.16143145
1753485325036986,0.9566153,-0.23781963,0.047628943,0.16143306
1753485325046963,0.9566163,-0.23781478,0.04763251,0.16143292
1753485325055675,0.95661765,-0.23781192,0.047633447,0.16142881
1753485325066884,0.95662063,-0.23780717,0.04763072,0.16141897
1753485325075676,0.9566201,-0.23781148,0.04763436,0.16141479
1753485325086826,0.9566177,-0.23782822,0.04763703,0.16140383
1753485325096837,0.9566171,-0.23783462,0.04763506,0.16139804
1753485325106767,0.9566184,-0.23783234,0.047635723,0.16139384
1753485325116746,0.956621,-0.23782235,0.047638237,0.1613924
1753485325126738,0.9566227,-0.23781517,0.047641534,0.16139172
1753485325136691,0.9566227,-0.23781547,0.04765356,0.16138734
1753485325146636,0.95662117,-0.23782249,0.047661435,0.16138428
1753485325160334,0.9566211,-0.2378295,0.04765878,0.16137476
1753485325166598,0.9566231,-0.23783343,0.04765156,0.1613595
1753485325180281,0.956625,-0.23782863,0.047640644,0.16135833
1753485325186547,0.9566264,-0.23782521,0.04763113,0.16135782
1753485325196558,0.95662516,-0.23782608,0.047632664,0.16136423
1753485325206471,0.9566249,-0.23782344,0.04764149,0.16136687
1753485325216443,0.95662415,-0.23782468,0.04765544,0.1613651
1753485325226433,0.9566237,-0.23783065,0.047662262,0.16135691
1753485325236371,0.9566241,-0.23783524,0.04766092,0.16134813
1753485325245103,0.95662344,-0.23784119,0.04765586,0.1613447
1753485325256308,0.9566231,-0.23785198,0.04763941,0.1613361
1753485325265033,0.95662284,-0.23785292,0.047638442,0.1613361
1753485325276236,0.9566211,-0.23785856,0.047643054,0.16133705
1753485325286219,0.9566207,-0.23785567,0.047649466,0.16134179
1753485325296172,0.95661896,-0.23785903,0.047655344,0.16134538
1753485325306150,0.95661867,-0.2378634,0.04765176,0.16134174
1753485325316098,0.9566193,-0.2378679,0.047643647,0.1613331
1753485325329805,0.95662034,-0.23787005,0.04764024,0.16132516
1753485325336056,0.9566203,-0.23787437,0.047639787,0.16131945
1753485325351000,0.95662034,-0.23786967,0.047642287,0.16132557
1753485325355988,0.9566196,-0.23786771,0.04764588,0.16133167
1753485325369694,0.9566205,-0.23786409,0.04765165,0.16132934
1753485325375940,0.9566207,-0.23786558,0.04765582,0.1613256
1753485325385945,0.9566215,-0.23786724,0.047653057,0.16131835
1753485325395877,0.95662266,-0.23787118,0.047649022,0.16130723
1753485325405868,0.95662236,-0.2378745,0.04764715,0.16130476
1753485325415826,0.9566223,-0.23787467,0.04764833,0.16130462
1753485325425768,0.95662266,-0.23787066,0.04765372,0.16130632
1753485325434595,0.956623,-0.23786935,0.047656152,0.1613054
1753485325445704,0.9566234,-0.23786895,0.0476647,0.1613015
1753485325454418,0.9566251,-0.23786592,0.047662493,0.16129643
1753485325465666,0.956627,-0.23786452,0.047667064,0.16128586
1753485325475618,0.95662713,-0.23786598,0.047666248,0.1612834
1753485325485581,0.95662737,-0.23786683,0.047669075,0.16127956
1753485325495576,0.9566267,-0.23787083,0.04767166,0.161277
1753485325505513,0.95662546,-0.23787823,0.047673732,0.16127315
1753485325519197,0.95662403,-0.23788366,0.047675733,0.16127247
1753485325525457,0.9566251,-0.23788345,0.047672898,0.16126779
1753485325539123,0.9566264,-0.23788007,0.047670115,0.16126543
1753485325545420,0.9566273,-0.23787552,0.047670376,0.16126657
1753485325555448,0.9566277,-0.23787586,0.047670573,0.16126366
1753485325565313,0.9566283,-0.23787571,0.047681674,0.1612571
1753485325575366,0.95662856,-0.23787703,0.047685627,0.1612527
1753485325585257,0.95662886,-0.23787959,0.047690645,0.16124606
1753485325595216,0.95662904,-0.23787935,0.047693316,0.16124447
1753485325605232,0.9566303,-0.23787434,0.047696013,0.1612436
1753485325615165,0.95663,-0.2378713,0.047700975,0.16124818
1753485325625145,0.9566313,-0.23786628,0.047700465,0.16124791
1753485325635106,0.9566322,-0.23786336,0.04770773,0.16124508
1753485325645085,0.9566322,-0.23786727,0.047706183,0.16123952
1753485325655057,0.9566323,-0.23787062,0.04770466,0.16123438
1753485325665022,0.95663214,-0.23787364,0.04770416,0.16123076
1753485325674967,0.95663327,-0.23787268,0.047705665,0.16122542
1753485325684990,0.95663226,-0.23787536,0.047710758,0.16122574
1753485325694915,0.9566317,-0.2378751,0.047718447,0.16122684
1753485325708594,0.95663214,-0.2378759,0.04772491,0.16122195
1753485325714852,0.95663136,-0.23787816,0.047732428,0.16122055
1753485325728565,0.9566328,-0.23787828,0.047728352,0.16121364
1753485325734817,0.95663357,-0.23787881,0.047725555,0.16120867
1753485325748483,0.9566349,-0.23787725,0.047725506,0.1612032
1753485325749787,0.9566363,-0.23787431,0.047728155,0.1611985
1753485325764775,0.9566369,-0.23786876,0.047741473,0.16119894
1753485325774687,0.95663637,-0.23786762,0.04774998,0.16120125
1753485325784647,0.9566361,-0.23786934,0.047754075,0.16119942
1753485325794671,0.9566361,-0.23787376,0.047754224,0.1611928
1753485325804592,0.9566372,-0.23787394,0.047748983,0.1611875
1753485325814568,0.9566406,-0.23786825,0.047744364,0.16117656
1753485325824537,0.95664066,-0.23786736,0.047747117,0.16117682
1753485325834483,0.9566405,-0.23786516,0.047755986,0.16117851
1753485325844427,0.95664036,-0.23786147,0.047766935,0.1611819
1753485325854409,0.9566409,-0.23785768,0.047773767,0.16118206
1753485325864363,0.9566422,-0.23785737,0.047772456,0.16117533
1753485325874369,0.95664275,-0.23785955,0.047771636,0.16116908
1753485325884298,0.9566443,-0.2378576,0.04776975,0.16116345
1753485325894297,0.9566443,-0.23785807,0.04777039,0.16116194
1753485325904251,0.95664364,-0.23786087,0.047773577,0.1611611
1753485325917920,0.9566443,-0.23785731,0.047779705,0.16116084
1753485325924171,0.9566455,-0.2378539,0.047783915,0.16115716
1753485325937852,0.95664686,-0.23785219,0.047786847,0.16115083
1753485325944101,0.9566481,-0.23785421,0.04778838,0.16113985
1753485325954133,0.95664907,-0.2378553,0.047784936,0.16113368
1753485325964085,0.95664924,-0.23785588,0.047782246,0.16113248
1753485325974005,0.95664805,-0.23785593,0.047786955,0.1611381
1753485325984013,0.9566482,-0.2378529,0.047794826,0.16113965
1753485325993956,0.9566473,-0.23785733,0.047798213,0.16113712
1753485326003934,0.9566491,-0.23785532,0.0477977,0.16112982
1753485326022590,0.95665056,-0.23785706,0.047791414,0.16112046
1753485326028843,0.9566512,-0.23785508,0.047787245,0.16112046
1753485326038854,0.95664984,-0.23785941,0.047789637,0.16112202
1753485326048755,0.95665026,-0.23785461,0.04779178,0.16112588
1753485326058757,0.9566498,-0.23785396,0.04779888,0.16112764
1753485326068720,0.9566513,-0.23784843,0.047803104,0.16112599
1753485326078655,0.9566515,-0.2378509,0.047804613,0.1611196
1753485326087379,0.9566519,-0.23785163,0.0478023,0.16111745
1753485326098593,0.95665115,-0.2378598,0.047792964,0.16111267
1753485326107307,0.95665115,-0.2378603,0.04778902,0.16111289
1753485326118529,0.9566511,-0.2378618,0.04778788,0.16111146
1753485326123612,0.95665175,-0.23785865,0.047793,0.16111067
1753485326138466,0.95665246,-0.23785384,0.047796827,0.16111194
1753485326148461,0.95665437,-0.23785135,0.04779756,0.16110438
1753485326153451,0.95665485,-0.23785393,0.047795016,0.16109873
1753485326168390,0.9566563,-0.2378559,0.047792826,0.1610878
1753485326178345,0.9566562,-0.23786101,0.0477893,0.16108148
1753485326192043,0.9566562,-0.23786286,0.04778813,0.1610789
1753485326198333,0.9566554,-0.23786573,0.047788467,0.16107997
1753485326208378,0.9566563,-0.23786134,0.047794048,0.16107933
1753485326218210,0.95665586,-0.23786435,0.047796037,0.16107723
1753485326228300,0.956656,-0.2378691,0.047794275,0.16106963
1753485326238153,0.9566559,-0.2378753,0.047788117,0.16106276
1753485326248115,0.95665604,-0.23787661,0.0477872,0.16106026
1753485326258121,0.9566543,-0.23788242,0.047790013,0.16106105
1753485326268071,0.9566545,-0.23788175,0.04778926,0.16106112
1753485326278053,0.9566537,-0.23788416,0.047791902,0.16106148
1753485326288016,0.9566534,-0.23788224,0.04779781,0.16106445
1753485326296727,0.95665425,-0.23788014,0.04779716,0.16106284
1753485326307968,0.9566537,-0.23788811,0.04779525,0.16105403
1753485326317949,0.9566553,-0.23789,0.047788065,0.16104455
1753485326327896,0.95665586,-0.23789504,0.047783833,0.16103484
1753485326337899,0.9566562,-0.23789695,0.04778391,0.16102986
1753485326347820,0.9566566,-0.23789173,0.04778376,0.16103543
1753485326357800,0.9566563,-0.23788916,0.04778933,0.16103943
1753485326372720,0.9566565,-0.23788543,0.047806755,0.16103858
1753485326381492,0.95665765,-0.23788385,0.047807507,0.16103391
1753485326387755,0.95665866,-0.23788545,0.047804203,0.16102657
1753485326397789,0.95665985,-0.23788732,0.047803532,0.16101654
1753485326407608,0.95666003,-0.2378911,0.047800966,0.16101076
1753485326417640,0.95665944,-0.23789573,0.047801856,0.16100726
1753485326427549,0.95665884,-0.23789659,0.047806274,0.16100825
1753485326437523,0.9566573,-0.2379004,0.047812685,0.16101003
1753485326447527,0.95665616,-0.23790239,0.04782235,0.16101089
1753485326457445,0.9566562,-0.2379029,0.04782884,0.16100767
1753485326466164,0.9566556,-0.23790708,0.047832653,0.16100428
1753485326477411,0.9566584,-0.23790735,0.047827166,0.16098884
1753485326486118,0.95665956,-0.23790583,0.04782291,0.16098581
1753485326497314,0.95666,-0.23790811,0.047817722,0.16098095
1753485326507308,0.9566608,-0.23790583,0.04782359,0.1609784
1753485326517262,0.95666116,-0.23790054,0.04783431,0.16098045
1753485326527244,0.9566622,-0.23789664,0.047837436,0.1609795
1753485326537196,0.95666254,-0.23789875,0.047840748,0.16097292
1753485326547169,0.9566635,-0.23790029,0.04784386,0.16096424
1753485326557126,0.95666295,-0.23790582,0.04784461,0.1609585
1753485326570844,0.95666265,-0.23791216,0.047842287,0.16095147
1753485326577088,0.9566636,-0.23791456,0.0478405,0.1609438
1753485326587137,0.95666337,-0.23791386,0.047843337,0.1609452
1753485326597004,0.9566641,-0.2379112,0.047845084,0.16094422
1753485326607017,0.95666564,-0.23790494,0.047854003,0.16094108
1753485326616970,0.9566673,-0.23790076,0.047857177,0.16093716
1753485326626907,0.9566657,-0.23790856,0.047856517,0.16093488
1753485326636897,0.95666647,-0.2379098,0.047854993,0.16092886
1753485326646849,0.9566691,-0.23790371,0.04785536,0.1609226
1753485326656836,0.95667034,-0.23790444,0.047854047,0.1609142
1753485326666769,0.95667124,-0.23790136,0.047856506,0.16091321
1753485326675526,0.95667136,-0.23790088,0.047859926,0.1609119
1753485326686717,0.9566734,-0.23789564,0.047866,0.16090558
1753485326696724,0.9566747,-0.23789188,0.04786528,0.16090369
1753485326706653,0.956676,-0.23789275,0.047861166,0.16089575
1753485326716703,0.95667744,-0.23788951,0.047859795,0.1608925
1753485326726622,0.9566773,-0.23789413,0.047864214,0.16088517
1753485326740292,0.95667887,-0.23789188,0.047864612,0.16087927
1753485326746550,0.9566791,-0.2378947,0.047863998,0.16087334
1753485326760226,0.9566792,-0.23789613,0.047865912,0.16087054
1753485326766483,0.9566798,-0.23789246,0.047871567,0.16087003
1753485326776539,0.95668286,-0.23788585,0.04786905,0.16086318
1753485326786401,0.95668393,-0.23788407,0.04786941,0.16085856
1753485326796414,0.95668435,-0.23788495,0.04787086,0.16085507
1753485326806382,0.9566855,-0.23788537,0.047870673,0.16084723
1753485326816320,0.95668525,-0.23789039,0.047869395,0.16084209
1753485326826313,0.95668584,-0.2378912,0.047870614,0.16083695
1753485326836271,0.9566877,-0.23788548,0.047875885,0.16083287
1753485326846244,0.95668834,-0.23788194,0.047890093,0.16082941
1753485326856204,0.95668983,-0.23787923,0.04788948,0.16082549
1753485326864942,0.9566894,-0.2378827,0.047887705,0.16082266
1753485326876096,0.95668805,-0.23789862,0.04789122,0.16080643
1753485326886107,0.95669055,-0.23789139,0.04788658,0.16080365
1753485326896038,0.9566923,-0.23788545,0.047887508,0.1608019
1753485326906030,0.95669216,-0.23788173,0.047896422,0.16080578
1753485326915996,0.95669305,-0.23787528,0.047902066,0.16080803
1753485326925966,0.9566931,-0.23787296,0.047913674,0.16080756
1753485326935911,0.9566941,-0.23787507,0.04791413,0.16079822
1753485326949669,0.9566942,-0.23788123,0.04790963,0.16079044
1753485326955875,0.95669556,-0.23788172,0.04790603,0.1607818
1753485326969671,0.956698,-0.23787576,0.04790545,0.16077699
1753485326975852,0.956698,-0.2378737,0.047907267,0.16077974
1753485326985792,0.9566978,-0.23786992,0.047914095,0.16078433
1753485326995723,0.9566984,-0.23786545,0.04791697,0.1607857
1753485327005730,0.9566994,-0.23786394,0.047918264,0.16078235
1753485327015697,0.95669997,-0.23786534,0.047914073,0.16077814
1753485327025636,0.956701,-0.23786561,0.047906537,0.16077375
1753485327034385,0.9567017,-0.23786542,0.047907762,0.16076937
1753485327045567,0.95670384,-0.23786475,0.047904484,0.1607584
1753485327055550,0.95670307,-0.2378736,0.0479078,0.16074978
1753485327065507,0.9567016,-0.23787701,0.047910914,0.1607521
1753485327075483,0.9567009,-0.23787826,0.04791547,0.16075327
1753485327085442,0.9567029,-0.23787272,0.04791191,0.16075076
1753485327095428,0.95670396,-0.2378675,0.04791014,0.16075203
1753485327105374,0.9567057,-0.23786162,0.04791439,0.16074905
1753485327115398,0.9567067,-0.23785898,0.04791748,0.1607458
1753485327125311,0.9567067,-0.23786344,0.04791861,0.1607393
1753485327135399,0.9567064,-0.2378674,0.047919888,0.16073523
1753485327145278,0.9567053,-0.23787288,0.04792237,0.16073258
1753485327158954,0.9567046,-0.23787442,0.04792574,0.16073309
1753485327165196,0.9567064,-0.23786964,0.0479253,0.16073
1753485327175224,0.95670825,-0.23786305,0.047937363,0.16072541
1753485327185116,0.9567099,-0.23785481,0.04794417,0.16072579
1753485327195086,0.95670843,-0.23786116,0.04795083,0.16072312
1753485327205088,0.95670754,-0.23786955,0.0479512,0.16071597
1753485327210047,0.9567085,-0.23787068,0.04794916,0.16070916
1753485327225041,0.9567101,-0.23787566,0.04793966,0.16069439
1753485327234982,0.9567111,-0.23787488,0.047930412,0.16069247
1753485327244939,0.9567118,-0.237873,0.047935728,0.16068941
1753485327254936,0.9567117,-0.23787016,0.047946043,0.16069163
1753485327264886,0.9567122,-0.23786707,0.047955703,0.1606903
1753485327274835,0.9567119,-0.23787147,0.04795768,0.16068485
1753485327284890,0.9567121,-0.23787536,0.047954418,0.16067885
1753485327294791,0.9567134,-0.23787807,0.04794892,0.16066904
1753485327304761,0.95671356,-0.2378845,0.04794067,0.1606603
1753485327314753,0.95671433,-0.23788156,0.047937054,0.16066146
1753485327324804,0.9567147,-0.23787893,0.04794252,0.16066167
1753485327334689,0.95671505,-0.23787265,0.047957875,0.16066407
1753485327344717,0.9567159,-0.2378681,0.047962103,0.16066451
1753485327354630,0.9567173,-0.23786728,0.04796244,0.16065748
1753485327364639,0.95671916,-0.23786746,0.04795535,0.16064824
1753485327374596,0.95672214,-0.23786503,0.047944035,0.16063756
1753485327389508,0.9567232,-0.2378646,0.0479397,0.16063292
