timestamp,q_w,q_x,q_y,q_z
1753485322738865,0.9922695,-0.12410158,0.0,0.0
1753485322838869,0.9914449,-0.130526,0.0,0.0
1753485322938890,0.9922524,-0.12423826,0.0,0.0
1753485323038970,0.99438643,-0.105809525,0.0,0.0
1753485323138793,0.9970255,-0.077072166,0.0,0.0
1753485323238927,0.99917424,-0.04063123,0.0,0.0
1753485323338833,1.0,-0.00023952553,0.0,0.0
1753485323438890,0.99919033,0.04023329,0.0,0.0
1753485323538907,0.99705464,0.0766945,0.0,0.0
1753485323638894,0.9944113,0.10557567,0.0,0.0
1753485323738830,0.9922701,0.124096744,0.0,0.0
1753485323838879,0.9914449,0.130526,0.0,0.0
1753485323938811,0.9922512,0.12424774,0.0,0.0
1753485324038824,0.9943827,0.1058448,0.0,0.0
1753485324138882,0.99702775,0.077043496,0.0,0.0
1753485324238891,0.99917364,0.04064548,0.0,0.0
1753485324338862,1.0,0.00022815225,0.0,0.0
1753485324438882,0.99919045,-0.040229656,0.0,0.0
1753485324538788,0.9970575,-0.07665697,0.0,0.0
1753485324638909,0.9944109,-0.10557964,0.0,0.0
1753485324738880,0.9922692,-0.124103874,0.0,0.0
1753485324838898,0.9914449,-0.13052602,0.0,0.0
1753485324938912,0.99225277,-0.12423545,0.0,0.0
1753485325038998,0.9943869,-0.10580478,0.0,0.0
1753485325139007,0.99703026,-0.07701095,0.0,0.0
1753485325239007,0.99917495,-0.04061233,0.0,0.0
1753485325339011,1.0,-0.00016893272,0.0,0.0
1753485325439011,0.9991885,0.040279247,0.0,0.0
1753485325538888,0.99705505,0.07668896,0.0,0.0
1753485325638921,0.9944105,0.10558268,0.0,0.0
1753485325738889,0.9922691,0.12410472,0.0,0.0
1753485325838920,0.9914449,0.13052602,0.0,0.0
1753485325938877,0.99225223,0.12423964,0.0,0.0
1753485326038901,0.9943845,0.10582725,0.0,0.0
1753485326138938,0.99702924,0.077024065,0.0,0.0
1753485326238925,0.99917406,0.040635236,0.0,0.0
1753485326338886,1.0,0.00021864183,0.0,0.0
1753485326438963,0.9991893,-0.0402579,0.0,0.0
1753485326538865,0.9970557,-0.076680966,0.0,0.0
1753485326638882,0.9944115,-0.10557326,0.0,0.0
1753485326738863,0.9922695,-0.12410142,0.0,0.0
1753485326838958,0.9914449,-0.13052605,0.0,0.0
1753485326939035,0.99225444,-0.12422219,0.0,0.0
1753485327038925,0.99438524,-0.105820276,0.0,0.0
1753485327138759,0.99702466,-0.07708346,0.0,0.0
1753485327238961,0.9991747,-0.040618286,0.0,0.0
1753485327339006,1.0,-0.0001705995,0.0,0.0
1753485327438994,0.9991887,0.040273096,0.0,0.0
1753485327538929,0.99705434,0.07669878,0.0,0.0
1753485327638878,0.9944117,0.10557182,0.0,0.0
1753485327738897,0.992269,0.12410596,0.0,0.0
1753485327838896,0.9914449,0.13052602,0.0,0.0
1753485327938924,0.9922527,0.12423593,0.0,0.0
1753485328038936,0.99438554,0.10581799,0.0,0.0
1753485328138993,0.99702984,0.077015854,0.0,0.0
1753485328239106,0.9991766,0.040571257,0.0,0.0
1753485328338967,1.0,0.00018677702,0.0,0.0
1753485328438880,0.9991905,-0.040228445,0.0,0.0
1753485328538935,0.99705386,-0.07670456,0.0,0.0
1753485328638914,0.99441063,-0.10558142,0.0,0.0
1753485328739019,0.99226713,-0.12412079,0.0,0.0
1753485328838897,0.9914449,-0.13052602,0.0,0.0
1753485328939001,0.99225414,-0.12422444,0.0,0.0
1753485329038905,0.9943845,-0.10582748,0.0,0.0
1753485329139031,0.9970307,-0.0770055,0.0,0.0
1753485329238902,0.9991735,-0.040648833,0.0,0.0
1753485329338995,1.0,-0.00017461936,0.0,0.0
1753485329438931,0.99918973,0.0402483,0.0,0.0
1753485329539003,0.9970522,0.07672649,0.0,0.0
1753485329638932,0.99441034,0.1055844,0.0,0.0
1753485329738971,0.99226815,0.12411242,0.0,0.0
1753485329838977,0.9914449,0.13052605,0.0,0.0
1753485329939033,0.9922542,0.124223866,0.0,0.0
1753485330039003,0.9943872,0.10580232,0.0,0.0
1753485330138907,0.9970283,0.07703592,0.0,0.0
1753485330239012,0.99917555,0.040598918,0.0,0.0
1753485330338886,1.0,0.00021932815,0.0,0.0
1753485330438885,0.99919045,-0.04023012,0.0,0.0
1753485330538890,0.9970551,-0.07668872,0.0,0.0
1753485330639007,0.9944085,-0.105602086,0.0,0.0
1753485330738888,0.99226916,-0.12410451,0.0,0.0
1753485330838911,0.9914449,-0.13052602,0.0,0.0
1753485330938872,0.9922522,-0.12424035,0.0,0.0
1753485331038955,0.994386,-0.105813354,0.0,0.0
1753485331138892,0.99702805,-0.07703971,0.0,0.0
1753485331238881,0.9991734,-0.04065051,0.0,0.0
1753485331338882,1.0,-0.00022099493,0.0,0.0
1753485331438892,0.99919033,0.04023329,0.0,0.0
1753485331538941,0.9970541,0.07670171,0.0,0.0
1753485331638867,0.99441195,0.105569355,0.0,0.0
1753485331738982,0.9922681,0.12411327,0.0,0.0
1753485331838943,0.9914449,0.13052604,0.0,0.0
1753485331939130,0.99225575,0.12421141,0.0,0.0
1753485332039156,0.9943903,0.10577273,0.0,0.0
1753485332138930,0.9970289,0.07702841,0.0,0.0
1753485332238931,0.9991743,0.040629834,0.0,0.0
1753485332338889,1.0,0.00021883793,0.0,0.0
1753485332438894,0.9991903,-0.040234786,0.0,0.0
1753485332538981,0.9970527,-0.07671952,0.0,0.0
1753485332638961,0.9944101,-0.10558658,0.0,0.0
1753485332739085,0.9922664,-0.12412622,0.0,0.0
1753485332839076,0.9914449,-0.13052611,0.0,0.0
1753485332939034,0.9922542,-0.124223806,0.0,0.0
1753485333039130,0.99438983,-0.105777144,0.0,0.0
1753485333138880,0.99702746,-0.07704689,0.0,0.0
1753485333238990,0.9991747,-0.04061838,0.0,0.0
1753485333338930,1.0,-0.00020148385,0.0,0.0
1753485333438791,0.9991918,0.040195536,0.0,0.0
1753485333538879,0.9970553,0.07668579,0.0,0.0
1753485333638877,0.99441165,0.10557211,0.0,0.0
